name,address,lat,lng
Starbucks Coffee (Pl. Sagrada FamÃ_lia),"PlaÃ§a de la Sagrada FamÃ_lia, 19, Barcelona, Spain",41.402276,2.17404
Arco Iris Restaurant,"Carrer de Roger de Flor, 216, Barcelona, Spain",41.3998,2.171487
Xurreria Sagrada FamÃ_lia,"PlaÃ§a de la Sagrada FamÃ_lia, 26, Barcelona, Spain",41.401747,2.173436
Subway Sagrada Familia,"Pza. Sagrada Familia, 17, Barcelona, Spain",41.402318,2.174022
Restaurante Ta Mi,"Calle Napoles, 229, Barcelona, Spain",41.400362,2.17265
CervecerÃ_a Insbruck,"Calle Napoles, 256, Barcelona, Spain",41.402017,2.17091
Ciudad Nueva,"Carrer de ProvenÃ§a, 367, Barcelona, Spain",41.401463,2.17027
Restaurante Japones Yutaka II,"Carrer del RossellÃ_, 373, Barcelona, Spain",41.402874,2.16979
La Sagrada Familia Bar Restaurante,"PlaÃ§a de la Sagrada FamÃ_lia, 21, Barcelona, Spain",41.402082,2.173868
Friss Juice Cafe,"Carrer de Sardenya, 289, Barcelona, Spain",41.402413,2.174425
CAFE BAR PIAZZOLLA,"Calle Napoles, 253, Barcelona, Spain",41.401902,2.170617
Mercacarn SL,"Carrer d'AragÃ_, 393, Barcelona, Spain",41.399238,2.173972
NEBRASKA,"Carrer de Roger de Flor, 222, Barcelona, Spain",41.400384,2.170714
Portofino CafÃ©,"Carrer d'AragÃ_, 410, Barcelona, Spain",41.399188,2.174434
CafÃ© Lovi,"Carrer de ValÃ¨ncia, 367, Barcelona, Spain",41.39906,2.171627
Bar Brasilia,"Avinguda Diagonal, 338, Barcelona, Spain",41.40039,2.173981
Restaurant Vulcano,"C/ AragÃ_, 393, Barcelona, Spain",41.399194,2.173957
Carnisseria BalmaÃ±a,"Carrer de ValÃ¨ncia, 405, Barcelona, Spain",41.401398,2.174714
BAR MI RINCON,"Avinguda Diagonal, 303, Barcelona, Spain",41.399738,2.17329
Xarcuteria JoaquÃ_n Gracia,"Avinguda Diagonal, 366, Barcelona, Spain",41.399659,2.171115
Fruit SA2PE,"Carrer de ValÃ¨ncia, 382, Barcelona, Spain",41.400502,2.173859
Restaurante El Burga,"Avinguda Diagonal, 303, Barcelona, Spain",41.399738,2.17329
Hot Dog! Bcn,"Carrer de Mallorca, 364, Barcelona, Spain",41.401134,2.172398
La Boulangerie,"Avinguda Diagonal, 362, Barcelona, Spain",41.399809,2.171676
Nero a Meta,"Carrer de Sardenya, 308, Barcelona, Spain",41.402426,2.174757
GinÃ©s Guillen SL,"C/ RossellÃ_, .346-348, Barcelona, Spain",41.403144,2.170614
Lua estilista,"Carrer de Mallorca, 362, Barcelona, Spain",41.40075,2.171903
Frutas y Verduras,"Carrer de SicÃ_lia, 217, Barcelona, Spain",41.401449,2.173468
Ca la Palmi,"PlaÃ§a de la Sagrada FamÃ_lia, 23, Barcelona, Spain",41.402052,2.173668
La Palmera,"PlaÃ§a de la Sagrada FamÃ_lia, Barcelona, Spain",41.40313,2.172495
Giral,"Carrer de Sardenya, 312, Barcelona, Spain",41.402529,2.174626
PescaderÃ_a Costa Brava,"Passatge de Maiol, 1, Barcelona, Spain",41.401526,2.174769
O. Grove,"Carrer de Mallorca, 408, Barcelona, Spain",41.402881,2.174769
PeluquerÃ_a Josep MarÃ_a Forn,"PlaÃ§a de la Sagrada FamÃ_lia, Barcelona, Spain",41.40313,2.172495
Bar Plaza,"PlaÃ§a de la Sagrada FamÃ_lia, Barcelona, Spain",41.40313,2.172495
Federico Corominas Beret,"Avinguda Diagonal, 360, Barcelona, Spain",41.399844,2.171818
Isabel Maldonado Alcolea,"Carrer de Roger de Flor, 204, Barcelona, Spain",41.399131,2.172368
Manuel FernÃ¡ndez Arango,"PlaÃ§a de la Sagrada FamÃ_lia, 8, Barcelona, Spain",41.402898,2.172202
Javi Silvia,"Carrer de Mallorca, 373, Barcelona, Spain",41.401711,2.172853
Gamal Mayhoub Abdallah,"Carrer de SicÃ_lia, 247, Barcelona, Spain",41.402781,2.1717
Ibericonex S.A.,"Avinguda Diagonal, 362, Barcelona, Spain",41.399809,2.171676
Wok Street Plaza Sagrada Familia,"Plaza de Sagrada FamÃ_lia, 18, Barcelona, Spain",41.402426,2.174126
La Tagliatella,"Carrer de Mallorca, 266, Barcelona, Spain",41.394642,2.1639
Romero Restaurant,"Carrer de BailÃ¨n, 115, Barcelona, Spain",41.397725,2.169389
Can Ravell,"AragÃ_, 313, Barcelona, Spain",41.395698,2.169279
Dow Jones,"Carrer del Bruc, 97, Barcelona, Spain",41.395551,2.167745
El Caliu de l'Eixample Restaurant,"Carrer de ValÃ¨ncia, 329, Barcelona, Spain",41.39703,2.169038
Hortensia Restaurante y Lounge,"Carrer de ProvenÃ§a, 330, Barcelona, Spain",41.397207,2.16493
MixtelÂ·la Restaurant,"Carrer de Pau Claris, 155, Barcelona, Spain",41.394688,2.164337
Can Cargol,"Calle Valencia, 324, Barcelona, Spain",41.39545,2.167252
TOKYO-YA - Barcelona,"Carrer de Girona, 119, Barcelona, Spain",41.397087,2.167965
PerBacco!,"Avinguda Diagonal, 339, Barcelona, Spain",41.398297,2.167547
O'Nabo De Lugo Restaurant,"Carrer de Pau Claris, 169, Barcelona, Spain",41.395596,2.163147
CafeterÃ_a Clares,"Carrer del Bruc, 162, Barcelona, Spain",41.398638,2.164082
El Asador De Burgos,"Bruc 118, Barcelona, Spain",41.396284,2.16711
Beltxenea,"Carrer de Mallorca, 275, Barcelona, Spain",41.394754,2.163599
Amsterdam,"Carrer d'AragÃ_, 305, Barcelona, Spain",41.39487,2.168239
La Rueda Restaurant,"Carrer del RossellÃ_, 266, Barcelona, Spain",41.398637,2.164574
La Barca del Pescador,"Carrer de Mallorca, 314, Barcelona, Spain",41.3977,2.16785
Opencor,"Carrer de AragÃ_, 308, Barcelona, Spain",41.394498,2.168228
BE & ARTIST,"Avinguda Diagonal, 337, Barcelona, Spain",41.398358,2.167819
East 47,"Carrer de Pau Claris, 150, Barcelona, Spain",41.394383,2.165433
Atipic Restaurant,"Carrer del Bruc, 79, Barcelona, Spain",41.394618,2.168972
Colmado MÃºrria,"Carrer de Roger de LlÃºria, 85, Barcelona, Spain",41.394879,2.166377
Bracafe,"Carrer de Girona, 105, Barcelona, Spain",41.396424,2.168815
JosÃ©phine Restaurant,"Carrer de Pau Claris, 147, Barcelona, Spain",41.394237,2.164935
La Terraza del Claris,"Carrer de Pau Claris, 150, Barcelona, Spain",41.394475,2.164996
Grupo Tragaluz,"Mallorca 273, entresuelo, Barcelona, Spain",41.394831,2.16378
Beriestain Interiores SL,"Carrer de Pau Claris, 167, Barcelona, Spain",41.395535,2.163241
Forn L'Eixample,"Carrer de BailÃ¨n, 124, Barcelona, Spain",41.397985,2.169359
Girac Barcelona,"C/Mallorca, 272, Barcelona, Spain",41.395289,2.164731
Carnisseria DebÃ_n,"Mercat de la ConcepciÃ_, Carrer d'AragÃ_, 317, Barcelona, Spain",41.395845,2.168662
Regola D'arte,"Carrer de Mallorca, 270, Barcelona, Spain",41.39472,2.163887
RÃ_a Kamba,"Carrer de Roger de LlÃºria, 119, Barcelona, Spain",41.396396,2.164355
Os Ancares,"Carrer de Mallorca, 287, Barcelona, Spain",41.396104,2.165391
La Repanocha,"Carrer del Bruc, 139, Barcelona, Spain",41.397588,2.165037
aQistoi,"Carrer de Girona, 94, Barcelona, Spain",41.396143,2.169358
La Concepcio,"C/ AragÃ_, 313-317, Barcelona, Spain",41.395492,2.168677
Cupcake Couture,"Carrer d'AragÃ_, 309, Barcelona, Spain",41.394901,2.168283
Caffe D'Arts,"Carrer del Bruc, 118, Barcelona, Spain",41.396278,2.167105
Restaurante Copa D'Or,"Carrer de Girona, 105, Barcelona, Spain",41.396476,2.168886
Forn de Pa Artesa J. Cosialls,"Carrer de Girona, 118, Barcelona, Spain",41.397099,2.168278
DÃ_a,"Carrer de Girona, 120, Barcelona, Spain",41.397196,2.168164
La Trufa Negra,"Calle de Mallorca, 308, Barcelona, Spain",41.39718,2.167186
Pizzeria Eden,"Carrer de ProvenÃ§a, 332, Barcelona, Spain",41.397253,2.164991
Forn Sant Josep,"C/ Roger de LlÃºria, 98, Barcelona, Spain",41.39567,2.165672
Delicatessen Spanish Food,"Carrer de Pau Claris, 162, Barcelona, Spain",41.39492,2.164409
Bopan,"Avinguda Diagonal, 416, Barcelona, Spain",41.397929,2.164235
bonArea,"Carrer de ValÃ¨ncia, 331, Barcelona, Spain",41.397147,2.169067
Bra CafÃ©,"Carrer de Roger de LlÃºria, 68, Barcelona, Spain",41.39444,2.167333
Taps C/Girona,"Carrer de Girona, 103, Barcelona, Spain",41.396357,2.16894
Francisco Quintana Ylzarbe SA,"Carrer de Roger de LlÃºria, 125, Barcelona, Spain",41.396958,2.163632
Restaurant Can 60,"Carrer de ValÃ¨ncia, 334, Barcelona, Spain",41.39639,2.168412
Bar Panxo,"Avinguda Diagonal, 337, Barcelona, Spain",41.398368,2.167857
Nata Lisboa,"Carrer de Mallorca, 277, Barcelona, Spain",41.39484,2.163732
Holbar SA,"Carrer de ValÃ¨ncia, 287, Barcelona, Spain",41.395317,2.166648
Enric Viladomat Pascuet,"Passatge del Mercat, 0, Barcelona, Spain",41.395563,2.169371
Restaurante Bar Blanca,"Passatge del Mercat, 0, Barcelona, Spain",41.395563,2.169371
"Cafeteria ""EL TEU LLOC""","Carrer de Roger de LlÃºria, 87, Barcelona, Spain",41.395102,2.166064
Maite DomÃ_nguez MarisquerÃ_a,"Passatge del Mercat, 0, Barcelona, Spain",41.395563,2.169371
Ignacio Joaniquet Sirvent,"Carrer de Roger de LlÃºria, 112, Barcelona, Spain",41.396462,2.164622
Jaime MadroÃ±al Lleida,"Passatge del Mercat, 0, Barcelona, Spain",41.395563,2.169371
Cajero automatico Caixa Terrasa,"C/ ValÃ¨ncia, 303, Barcelona, Spain",41.39611,2.16767
Polleria Marisol,"Passatge del Mercat, 0, Barcelona, Spain",41.395563,2.169371
Amadeus,"Carrer de Girona, 121, Barcelona, Spain",41.39716,2.167871
Santos LÃ_pez Neira,"Passatge del Mercat, 0, Barcelona, Spain",41.395563,2.169371
Rosa Roca Campillo,"Passatge del Mercat, 0, Barcelona, Spain",41.395563,2.169371
Francisca Boxade MillÃ¡n,"Passatge del Mercat, 0, Barcelona, Spain",41.395563,2.169371
Josep Coll Sans,"Carrer de ValÃ¨ncia, 332, Barcelona, Spain",41.396011,2.167868
Jorge AntÃ_n Ferrer,"Passatge del Mercat, 0, Barcelona, Spain",41.395563,2.169371
Elisabet Lacorte Tugas,"Passatge del Mercat, 0, Barcelona, Spain",41.395563,2.169371
Agueda Valenzuela Valenzuela,"Passatge del Mercat, 0, Barcelona, Spain",41.395563,2.169371
Cansaladeria Sendrafont,"Passatge del Mercat, 0, Barcelona, Spain",41.395563,2.169371
Juan Pijoan Deulofeu,"Carrer d'AragÃ_, 313, Barcelona, Spain",41.395534,2.169037
MarÃ_a ÃÅngeles Foix Carles,"Carrer de ProvenÃ§a, 338, Barcelona, Spain",41.397527,2.165514
Josep Vilaseca Vestit,"Passatge del Mercat, 4, Barcelona, Spain",41.395822,2.16911
JesÃºs Javier Gil MartÃ_n,"Passatge del Mercat, 0, Barcelona, Spain",41.395563,2.169371
Luciano Mansergas Pradas,"Carrer de ProvenÃ§a, 277, Barcelona, Spain",41.396138,2.16318
Agustina Ustrell Paloma,"Carrer de ValÃ¨ncia, 332, Barcelona, Spain",41.396011,2.167868
Pedro GimÃ©nez Loron,"Carrer de ValÃ¨ncia, 335, Barcelona, Spain",41.397301,2.169273
Rosa CarnicerÃ_a,"Passatge del Mercat, 0, Barcelona, Spain",41.395563,2.169371
Teradoma S.L,"Carrer de BailÃ¨n, 124, Barcelona, Spain",41.397985,2.169359
Quatre 14,"Avinguda Diagonal, 414, Barcelona, Spain",41.398099,2.164764
Le Rouge,"Avinguda Diagonal, 337, Barcelona, Spain",41.398365,2.167859
Mercadona,"Carrer del Consell de Cent, 366, Barcelona, Spain",41.394554,2.170474
Via Dei Mille,"Carrer d'AragÃ_, 364, Barcelona, Spain",41.397132,2.171591
Rodizio Grill Restaurant,"Calle Consell de Cent, 403, Barcelona, Spain",41.395361,2.171224
Gelonch,"C/ BailÃ¨n, 56, Barcelona, Spain",41.394591,2.173918
TOC,"Carrer de Girona, 59, Barcelona, Spain",41.394256,2.171697
Diagonal Can Soteras,"Passeig de Sant Joan, 97-99, Barcelona, Spain",41.398739,2.170035
El RincÃ_n Criollo,"Passeig de Sant Joan, 72, Barcelona, Spain",41.397189,2.172929
El TÃºnel D'en Marc Palou,"Carrer de BailÃ¨n, 91, Barcelona, Spain",41.396438,2.171089
Harrison Foc,"Plaza TetuÃ¡n, 14, Barcelona, Spain",41.39458,2.174695
El Raco Ecologic SLL,"Carrer del Bruc, 86, Barcelona, Spain",41.394415,2.169556
A Gianni Restaurant,"Carrer de ValÃ¨ncia, 350, Barcelona, Spain",41.397246,2.16953
HUNGARYTO_Bar-Restaurant HongarÃ¨s,"Carrer d'AragÃ_, 353, Barcelona, Spain",41.397309,2.171449
Restaurante Sant Joan,"Passeig de Sant Joan, 65, Barcelona, Spain",41.397208,2.171939
Pastisseria Garde,"Carrer del Consell de Cent, 421, Barcelona, Spain",41.396206,2.17225
Next,"C/ Roger De Flor, 190, Barcelona, Spain",41.398736,2.172906
BARE NOSTRUM BAR - COCTELERIA,"Carrer del Consell de Cent, 384, Barcelona, Spain",41.395575,2.171794
Rincon de Amado Restaurant,"calle bailen 88, Barcelona, Spain",41.396481,2.171602
Restaurante Casa Muyo,"Carrer del Consell de Cent, 424, Barcelona, Spain",41.397656,2.174635
Weekend,"Carrer de la DiputaciÃ_, 365, Barcelona, Spain",41.396288,2.174777
Re:publichouse,"Passeig de Sant Joan, 74, Barcelona, Spain",41.397265,2.172733
Bar PicÃ_n,"Carrer de Roger de Flor, 163, Barcelona, Spain",41.398138,2.17336
Daniela Bakery,"Calle Consejo de Ciento nÂº 378, Barcelona, Spain",41.395188,2.171217
Bo On,"Carrer de la DiputaciÃ_, 359, Barcelona, Spain",41.396229,2.174623
Condis,"Carrer de BailÃ¨n, 56, Barcelona, Spain",41.394645,2.17379
Oriente City,"Carrer d'AragÃ_, 360, Barcelona, Spain",41.396967,2.171457
Cava Di Donna Fugata Restaurant,"Barcelona, Spain",41.394631,2.175088
BahÃ_a los Pacos,"Carrer de BailÃ¨n, 85, Barcelona, Spain",41.396341,2.171211
Restaurante El Lirio,"Passeig de Sant Joan, 85, Barcelona, Spain",41.398,2.171016
Benach,"Carrer de la DiputaciÃ_, 349, Barcelona, Spain",41.395255,2.173347
Baccardi,"Passeig de Sant Joan, 64, Barcelona, Spain",41.396677,2.173615
Granja Vendrell,"Carrer de Girona, 59, Barcelona, Spain",41.394293,2.171643
MolÃ_ Vell,"PlaÃ§a de Tetuan, 19, Barcelona, Spain",41.395175,2.174629
Restaurante George Creperie,"Carrer de ValÃ¨ncia, 368, Barcelona, Spain",41.398076,2.170617
Forn Sarret,"Carrer de Girona, 73, Barcelona, Spain",41.394748,2.171061
Frescuore,"C/ Consell de Cent, 418, Barcelona, Spain",41.397259,2.174074
Thelma y Louise,"Carrer de Roger de Flor, 135, Barcelona, Spain",41.396944,2.174963
Fonicular,"Carrer de Girona, 70, Barcelona, Spain",41.394899,2.171179
Dolores Riera Virgili,"Passeig de Sant Joan, 76, Barcelona, Spain",41.39734,2.172733
Restaurante la Particcella,"Carrer de Girona, 90, Barcelona, Spain",41.396124,2.169586
Bar Granja la Crema,"Passeig de Sant Joan, 89, Barcelona, Spain",41.398386,2.170498
Kanfash Romero S.C.P.,"Carrer de BailÃ¨n, 50, Barcelona, Spain",41.394467,2.173998
Els Forners Scp,"Passeig de Sant Joan, 81, Eixample (L'), Spain",41.39796,2.171066
Joan Andreu I MercÃ© C.B.,"Gran Via de les Corts Catalanes, 665, Barcelona, Spain",41.394295,2.174765
CreyÃ_n CafÃ©,"Carrer ValÃ¨ncia, 349, Barcelona, Spain",41.398056,2.170261
Caldeni,"Carrer de ValÃ¨ncia, 452, Barcelona, Spain",41.402876,2.177034
ManairÃ_,"Carrer de la DiputaciÃ_, 424, Barcelona, Spain",41.399604,2.179497
Don Angelo,"Carrer de ValÃ¨ncia, 438, Barcelona, Spain",41.402269,2.176242
Han-na restaurantes coreanos,"Carrer de la DiputaciÃ_, 418, Barcelona, Spain",41.399476,2.179306
Cafes Novell,"Carrer de la Marina, 179, Barcelona, Spain",41.399435,2.180507
El Pibe,"Carrer de la DiputaciÃ_, 416, Barcelona, Spain",41.399334,2.179168
Casa Debasa Restaurant,"Carrer de la Marina, 241, Barcelona, Spain",41.403032,2.176166
Chocolate Barcelona,"Calle Valencia, 443 Bajos 1Âª Bis, Barcelona, Spain",41.402974,2.17669
La Bona Pinta,"Carrer de la DiputaciÃ_, 433, Barcelona, Spain",41.399467,2.178866
Marina,"Carrer de la Marina, 223, Barcelona, Spain",41.402064,2.17746
Restaurante la Gran PeÃ±a,"Carrer de la Marina, 189, Barcelona, Spain",41.400146,2.179469
CafÃ© Parc Belmont Bar,"Carrer de Lepant, 256, Barcelona, Spain",41.403331,2.178291
Delicadezas,"Carrer dels Enamorats, 29, Barcelona, Spain",41.403018,2.180389
Colombia,"Carrer d'AragÃ_, 447, Barcelona, Spain",41.402429,2.178702
Els Hostalets,"Carrer dels Enamorats, 11, Barcelona, Spain",41.402339,2.179847
Jaime SardÃ¡ Guell,"Passatge de Bofill, 7, Barcelona, Spain",41.402718,2.177494
bonArea,"Carrer del Consell de Cent, 463, Barcelona, Spain",41.398868,2.175886
Restaurante Di Como,"Carrer de la Marina, 198, Barcelona, Spain",41.40043,2.179901
MesÃ_n ÃÅngel,"Carrer de la Marina, 212, Barcelona, Spain",41.400961,2.179218
PanaderÃ_a Montserrat,"Carrer de la Marina, 226, Barcelona, Spain",41.402174,2.177644
El raco del paladar,"Carrer de Sardenya, 244, Barcelona, Spain",41.39952,2.178614
Abarrotes DoÃ±a Cuca,"Passatge de Font, 4, Barcelona, Spain",41.402407,2.175642
Autoservicio Rico,"Carrer del Consell de Cent, 456, Barcelona, Spain",41.399084,2.17648
Fruiteria Pepita,"Carrer de ValÃ¨ncia, 430, Barcelona, Spain",41.40211,2.176009
Autoservicio Mir,"Carrer de ValÃ¨ncia, 441, Barcelona, Spain",41.402651,2.17639
Tubar,"Carrer de la Marina, 183, Barcelona, Spain",41.399673,2.1801
Totbo Debon SL,"Carrer de Sardenya, 282, Barcelona, Spain",41.4014,2.176104
Pedro BretÃ_n RamÃ_rez,"Carrer de la Marina, 198, Barcelona, Spain",41.40043,2.179901
Amador Espinosa Sancho,"Calle Mercat Fira Bellcaire, 0 S/N, Barcelona, Spain",41.40042,2.18043
El ManÃ  Supermercat EcolÃ_gic,"Carrer de ValÃ¨ncia, 432, Barcelona, Spain",41.402144,2.176074
El Punto,"c. Padilla, 170, Barcelona, Spain",41.401703,2.182588
La Rourera,"Carrer de Padilla, 168, Barcelona, Spain",41.401674,2.182582
Jada,"Carrer de Padilla, 166, Barcelona, Spain",41.401525,2.182804
Sam S.c.p.,"Avinguda Diagonal, 296, Barcelona, Spain",41.402626,2.182914
Amistat,"Carrer d'AusiÃ s Marc, Barcelona, Spain",41.403116,2.181871
Bar Tothom,"Avinguda Diagonal, 241, Barcelona, Spain",41.401739,2.181251
Bar los Caracas S.C.P.,"Carrer de Ribes, 74, Barcelona, Spain",41.401376,2.185087
Sorli Discau,"Carrer d'AusiÃ s Marc, Barcelona, Spain",41.403116,2.181871
Restaurante El Dierzo,"Carrer d'AusiÃ s Marc, Barcelona, Spain",41.403116,2.181871
El Portal dels Encants,"Gran Via de les Corts Catalanes, 765, Barcelona, Spain",41.401828,2.184213
Josefa Toledano SÃ¡iz,"Carrer de los Castillejos, 179, Barcelona, Spain",41.402013,2.184004
Restaurante Gran Barcelona,"Carrer de Lepant, 208, Barcelona, Spain",41.401244,2.181026
Roig Productes Carnics S.A.,"Barcelona, Spain",41.403116,2.181871
Grupotechnictres,"Avinguda Diagonal, 213, Barcelona, Spain",41.402539,2.184467
Restaurante El NaÃ±o Bella Terra,"Carrer de Padilla, 177, Barcelona, Spain",41.401285,2.182809
Check Barcelona,"Avinguda Diagonal, 237, Barcelona, Spain",41.40182,2.181559
Mercadona,"Calle Napols, 110, Barcelona, Spain",41.395205,2.179929
Asador Barcelona | Vic Braseria,"C/ SicÃ_lia, 202, Barcelona, Spain",41.397233,2.179491
Despedidas Tetuan 9,"PlaÃ§a Tetuan, 9, Barcelona, Spain",41.394227,2.175237
Las MaÃ±anitas Tex Mex Restaurant,"Avenida Gran Via de las Cortes Catalanas, 715, Barcelona, Spain",41.397827,2.179098
GorrÃ_a,"Carrer de la DiputaciÃ_, 421, Barcelona, Spain",41.398774,2.17806
El Yantar de la Ribera,"Carrer de Roger de Flor, 114, Barcelona, Spain",41.395113,2.177683
Himalaya restaurant,"Carrer de Casp, 150, Barcelona, Spain",41.396197,2.180007
El Chato Restaurant,"Gran Via de les Corts Catalanes, 697, Barcelona, Spain",41.397188,2.178199
Lidl,"Gran Via de les Corts Catalanes, 721, Barcelona, Spain",41.398061,2.179136
Pizza Virona,"Carrer de la DiputaciÃ_, 381, Barcelona, Spain",41.39707,2.175786
Asador Izarra Restaurant,"Carrer de SicÃ_lia, 135, Barcelona, Spain",41.397034,2.179336
Oriental Delicatessen - Grupo Iberochina,"Carrer de SicÃ_lia, 212, Barcelona, Spain",41.398033,2.178401
Centro Comercial Gran VÃ_a,"Gran Via de les Corts Catalanes, 695, Barcelona, Spain",41.397151,2.178012
Pastisseria Morera,"Gran VÃ_a De les Corts Catalanes, 733 - Tda - 1, Barcelona, EspaÃ±a",41.398691,2.180184
Caprabo,"Gran Via de les Corts Catalanes, 699, Barcelona, Spain",41.397268,2.178298
Combarro Barcelona Restaurant,"Carrer del Consell de Cent, 448, Barcelona, Spain",41.3986,2.175872
Yuen Tong Supermercados En EspaÃ±a SL,"Calle Napoles, 177, Barcelona, Spain",41.398063,2.175682
DominoÂ´s Pizza,"Carrer de SicÃ_lia, 113-115, Barcelona, Spain",41.396256,2.180425
Restaurante Agarimo,"Carrer de Roger de Flor, 102, Barcelona, Spain",41.394575,2.178377
El MesÃ_n,"Calle Napoles, 182, Barcelona, Spain",41.398612,2.175312
Carns Pont,"Carrer de la DiputaciÃ_, 354, Barcelona, Spain",41.397021,2.176062
Carnisseries Salas S. A.,"Gran Via de les Corts Catalanes, 691, Barcelona, Spain",41.398779,2.180593
Bar Frankfurt la CabaÃ±a,"Carrer de la DiputaciÃ_, 346, Barcelona, Spain",41.396457,2.175273
Frescuore,"Calle Napoles, 113, Barcelona, Spain",41.395178,2.179491
NightClub Maxims,"Calle Napoles, 175, Barcelona, Spain",41.397955,2.175857
CARNICERIA EL ABASTO ARGENTINA,"C/ Roger de Flor, 140, Barcelona, Spain",41.396492,2.175866
Menusdehoy,"DiputaciÃ_n, 378 local 5, Barcelona, Spain",41.397833,2.177267
Torres Hermanos y Sucesores,"Gran Via de les Corts Catalanes, 754, Barcelona, Spain",41.398779,2.180593
Carns Mor,"Gran Via de les Corts Catalanes, 691, Barcelona, Spain",41.397038,2.178
Bar Urumea,"Gran Via de les Corts Catalanes, 685, Barcelona, Spain",41.398779,2.180593
NUVOLET,"Diputacio, 378, Barcelona, Spain",41.397934,2.176878
Bar VÃ_ctor,"Carrer de Roger de Flor, 96, Barcelona, Spain",41.394315,2.178716
JosÃ© MarÃ_a Valltondre Estruch,"Carrer de la DiputaciÃ_, 407, Barcelona, Spain",41.398017,2.17702
Gourmet Punk SL,"PlaÃ§a Tetuan, 35, Barcelona, Spain",41.395806,2.176338
Polleria Angel,"Gran Via de les Corts Catalanes, 691, Barcelona, Spain",41.398779,2.180593
Catering Divine,"Gran Via de les Corts Catalanes, 769, Barcelona, Spain",41.398779,2.180593
Vila Roig Pasteleros SL,"Carrer de Roger de Flor, 102, Barcelona, Spain",41.394575,2.178377
Cs Establiments de Proximitat S.L.,"Calle Napoles, 105, Barcelona, Spain",41.394982,2.179783
MarÃ_a Luisa Gualdo PorredÃ_n,"PlaÃ§a de Tetuan, 34, Barcelona, Spain",41.395694,2.176181
Parxis,"Carrer de Roger de Flor, 109, Barcelona, Spain",41.395949,2.176274
Carmen Mor MontÃ_n,"Gran Via de les Corts Catalanes, 769, Barcelona, Spain",41.398779,2.180593
VÃ_ctor SÃ¡nchez MartÃ_n,"Gran Via de les Corts Catalanes, 691, Barcelona, Spain",41.398779,2.180593
Daica,"Carrer de SicÃ_lia, 121, Barcelona, Spain",41.396662,2.17982
Bodega El 128,"Carrer de Roger de Flor, 128, Barcelona, Spain",41.395415,2.176914
Delicias Latinas,"Gran Via de les Corts Catalanes, 685, Barcelona, Spain",41.396823,2.177341
Ferrce 2001 S.L.,"Gran Via de les Corts Catalanes, 679, Barcelona, Spain",41.398779,2.180593
ROSTISSERIA E.A.RICO,"Carrer del Consell de Cent, 461, Barcelona, Spain",41.398728,2.175695
La Generosa Restaurant,"Carrer de Casp, 151, Barcelona, Spain",41.398574,2.18284
Piratas,"Calle Ausias March, 157, Barcelona, Spain",41.397886,2.184248
BRACAFÃˆ,"Carrer de Ribes, 29, Barcelona, Spain",41.394916,2.181719
Jaizkibel,"Carrer de SicÃ_lia, 180, Barcelona, Spain",41.396219,2.1808
Pizzeria Cantonata,"Calle Ausias March, 108, Barcelona, Spain",41.396001,2.181965
Cuvee 3000,"Carrer de Lepant, 149, Barcelona, Spain",41.398651,2.184161
Saint Honore,"Carrer de la Marina, 155, Barcelona, Spain",41.398372,2.181824
Mercadona,"Calle Ribes, 18, Barcelona, Spain",41.395874,2.182604
Bar CocktelerÃ_a La Higuera,"Carrer de SicÃ_lia, 101, Barcelona, Spain",41.395715,2.181144
Doner Kebab,"Carrer Ali Bei, 123, Barcelona, Spain",41.396152,2.184071
BlancVerd - Cafeteria Bar,"Carrer d'AusiÃ s March, 163, Barcelona, Spain",41.398038,2.184444
Restaurante Confortel Auditori,"Carrer de SicÃ_lia, 166, Barcelona, Spain",41.395846,2.181443
PEIXATERIA LOLI,"Mercat GRAN VIA parades 42-43, Gran Via de les Corts Catalanes, nÂº 691, Barcelona, Spain",41.398665,2.180702
bonArea,"RIBES, 27, Barcelona, Spain",41.394779,2.181677
El CafÃ¨ Blau,"Carrer de Casp, 192, Barcelona, Spain",41.398376,2.182888
CÃ¡rnicas MartÃ_nez,"Carrer de Ribes, 16, Barcelona, Spain",41.396687,2.182383
Fruits Dador,"Carrer de Casp, 137, Barcelona, Spain",41.397172,2.180972
PcBarRestaurant,"Carrer de Ribes, 23, Barcelona, Spain",41.394524,2.181692
Masno,"Carrer de Ribes, 11, Barcelona, Spain",41.394175,2.181506
Bernardino Blanco PÃ©rez,"Carrer de la Marina, 134, Barcelona, Spain",41.397114,2.184251
Bar Sil,"Carrer de la Marina, 121, Barcelona, Spain",41.396423,2.184302
Polleria Antonio PiÃ±ero,"Carrer de Ribes, 12, Barcelona, Spain",41.395814,2.18241
Misioneras CorazÃ_n de MarÃ_a,"Carrer de la Marina, 166, Barcelona, Spain",41.398692,2.182236
Carmen del Soriano,"Carrer de Ribes, 18, Barcelona, Spain",41.396687,2.182383
Javier MartÃ_nez Gil,"Carrer de Lepant, 147, Barcelona, Spain",41.398554,2.184264
Forn pastisseria La Estrella,"Carrer de la Marina, 137, Barcelona, Spain",41.397251,2.183521
Restaurante Pizzeria La Toscana,"C/ NeopÃ tria, 87, Barcelona, Spain",41.430629,2.189004
Dopazo Restaurante,"Calle de Borriana, 90, Barcelona, Spain",41.430717,2.193049
